Datetime,AT_CH_MWh,DE_CH_MWh,FR_CH_MWh,IT_CH_MWh,CH_AT_MWh,CH_DE_MWh,CH_FR_MWh,CH_IT_MWh,Nettoimport
2022-03-24T04:00:00+0100,1251,2863,0,0,0,95,156,1734,2129
2022-03-24T05:00:00+0100,885,2306.5,216,0,0,44,0,1581,1782.5
2022-03-24T06:00:00+0100,961,1384.25,0,0,0,336.5,1043,2215,-1249.25
2022-03-24T07:00:00+0100,1018,1336.75,0,0,0,512.75,1688,2794,-2640
2022-03-24T08:00:00+0100,1369,1885.75,0,0,0,610.5,1964,2956,-2275.75
2022-03-24T09:00:00+0100,1447,2772.25,0,0,0,565,1658,2297,-300.75
2022-03-24T10:00:00+0100,1437,3041,0,0,0,501.75,1074,1604,1298.25
2022-03-24T11:00:00+0100,1541,3179.25,0,0,0,456.5,892,2253,1118.75
2022-03-24T12:00:00+0100,1215,2768,0,0,0,313.25,470,1582,1617.75
2022-03-24T13:00:00+0100,1103,2901.5,0,0,0,265.75,238,1888,1612.75
2022-03-24T14:00:00+0100,1409,3320.5,62,0,0,205.5,0,2417,2169
2022-03-24T15:00:00+0100,1493,3313.75,55,0,0,202.75,0,2921,1738
2022-03-24T16:00:00+0100,1018,2451.75,892,0,0,35.25,0,2771,1555.5
2022-03-24T17:00:00+0100,574,913.25,859,0,0,83,0,1491,772.25
2022-03-24T18:00:00+0100,259,201,77,0,0,227,0,2781,-2471
2022-03-24T19:00:00+0100,200,20.5,0,0,0,485,507,2433,-3204.5
2022-03-24T20:00:00+0100,903,1433.75,0,0,0,298.75,396,3116,-1474
2022-03-24T21:00:00+0100,775,1715.5,424,0,0,92.25,0,1475,1347.25
2022-03-24T22:00:00+0100,966,2486.5,469,0,0,50,0,1998,1873.5
2022-03-24T23:00:00+0100,1196,2836.5,0,0,0,192.25,303,2024,1513.25
2022-03-25T00:00:00+0100,1421,2879.5,5,0,0,141.25,0,2771,1393.25
2022-03-25T01:00:00+0100,1330,3052.75,79,0,0,135.5,0,2463,1863.25
2022-03-25T02:00:00+0100,1451,3309.5,286,0,0,82,0,2617,2347.5
2022-03-25T03:00:00+0100,1485,3354,594,0,0,17.75,0,2555,2860.25
2022-03-25T04:00:00+0100,1422,3212.5,568,0,0,14.25,0,2613,2575.25
2022-03-25T05:00:00+0100,1187,2616.25,565,0,0,10.25,0,2558,1800
2022-03-25T06:00:00+0100,911,1532,0,0,0,241.75,393,2365,-556.75
2022-03-25T07:00:00+0100,1027,1787.75,0,0,0,601.5,1833,2833,-2452.75
2022-03-25T08:00:00+0100,1505,2505.25,0,0,0,545.75,1432,3217,-1184.5
2022-03-25T09:00:00+0100,1771,2941.75,0,0,0,517.25,1184,2804,207.5
2022-03-25T10:00:00+0100,1346,2615.25,0,0,0,427.5,935,1826,772.75
2022-03-25T11:00:00+0100,1371,2978.25,0,0,0,294.75,430,2187,1437.5
2022-03-25T12:00:00+0100,1006,2406.25,0,0,0,276.5,360,1508,1267.75
2022-03-25T13:00:00+0100,1143,2727,235,0,0,156.25,0,2380,1568.75
2022-03-25T14:00:00+0100,1479,3471.75,285,0,0,131.75,0,3084,2020
2022-03-25T15:00:00+0100,1644,3690,43,0,0,184.5,0,3156,2036.5
2022-03-25T16:00:00+0100,1534,3173.5,800,0,0,20,0,3721,1766.5
2022-03-25T17:00:00+0100,1276,2360,1244,0,0,0,0,3142,1738
2022-03-25T18:00:00+0100,1199,2467.75,1168,0,0,1.75,0,3862,971
2022-03-25T19:00:00+0100,1126,1879.25,153,0,0,120.25,0,4463,-1425
2022-03-25T20:00:00+0100,1274,2409,498,0,0,61,0,3880,240
2022-03-25T21:00:00+0100,1093,2443.75,28,0,0,107.75,0,2949,508
2022-03-25T22:00:00+0100,1128,3023.75,145,0,0,78.5,0,2965,1253.25
2022-03-25T23:00:00+0100,903,2515.5,0,0,0,119.75,50,2114,1134.75
2022-03-26T00:00:00+0100,1231,3094,0,0,0,189.25,145,2821,1169.75
2022-03-26T01:00:00+0100,1594,3425,199,0,0,86.5,0,3107,2024.5
2022-03-26T02:00:00+0100,1515,3350.25,43,0,0,93.5,0,2801,2013.75
2022-03-26T03:00:00+0100,1481,3545.25,146,0,0,43.5,0,3070,2058.75
2022-03-26T04:00:00+0100,1376,3321.25,44,0,0,84,0,3005,1652.25
2022-03-26T05:00:00+0100,1311,3240.75,87,0,0,72.75,0,2750,1816
2022-03-26T06:00:00+0100,1294,3082.25,0,0,0,173.5,320,2657,1225.75
2022-03-26T07:00:00+0100,1408,3300.5,0,0,0,236.75,431,2967,1073.75
2022-03-26T08:00:00+0100,1251,2967,0,0,0,344,823,2242,809
2022-03-26T09:00:00+0100,1281,2720.5,0,0,0,416,1245,1854,486.5
2022-03-26T10:00:00+0100,1451,3051.75,0,0,0,330.75,740,2165,1267
2022-03-26T11:00:00+0100,1572,3461,0,0,0,367.75,818,2499,1348.25
2022-03-26T12:00:00+0100,1529,2985.75,0,0,0,378,1121,1867,1148.75
2022-03-26T13:00:00+0100,1475,2920.25,0,0,0,291.75,766,1961,1376.5
2022-03-26T14:00:00+0100,1406,3160,0,0,0,211,242,2430,1683
2022-03-26T15:00:00+0100,1476,3545.5,248,0,0,74.25,0,3158,2037.25
2022-03-26T16:00:00+0100,1580,3577.75,858,0,0,0,0,3487,2528.75
2022-03-26T17:00:00+0100,1195,2922.75,1020,0,0,0.5,0,2752,2385.25
2022-03-26T18:00:00+0100,995,2704.25,486,0,0,54.5,0,2847,1283.75
2022-03-26T19:00:00+0100,1261,2739.75,170,0,0,99.75,0,4005,66
2022-03-26T20:00:00+0100,1548,3243.75,22,0,0,145.25,0,3650,1018.5
2022-03-26T21:00:00+0100,1509,3561.25,558,0,0,0.25,0,3764,1864
2022-03-26T22:00:00+0100,1267,3037,151,0,0,49.25,0,2419,1986.75
2022-03-26T23:00:00+0100,1299,3127.5,0,0,0,172,347,2316,1591.5
2022-03-27T00:00:00+0100,1520,3381.5,0,0,0,138,108,2603,2052.5
2022-03-27T01:00:00+0100,1699,3393.25,0,0,0,142.5,145,2785,2019.75
2022-03-27T03:00:00+0200,1757,3751.25,127,0,0,98.75,0,3018,2518.5
2022-03-27T04:00:00+0200,1750,3757.75,269,0,0,38,0,3259,2479.75
2022-03-27T05:00:00+0200,1679,3648.25,445,0,0,5.5,0,3240,2526.75
2022-03-27T06:00:00+0200,1661,3451,377,0,0,42.75,0,3410,2036.25
2022-03-27T07:00:00+0200,1485,3159,468,0,0,41.75,0,3179,1891.25
2022-03-27T08:00:00+0200,1476,3077.5,267,0,0,102,0,3195,1523.5
2022-03-27T09:00:00+0200,1709,3300.5,0,0,0,245.25,260,2867,1637.25
2022-03-27T10:00:00+0200,1884,3869,0,0,0,275.75,346,3693,1438.25
2022-03-27T11:00:00+0200,1747,3908.5,0,0,0,316.25,504,3341,1494.25
2022-03-27T12:00:00+0200,1727,3407,0,0,0,404.75,966,2594,1169.25
2022-03-27T13:00:00+0200,1562,3198.75,0,0,0,399.5,1148,2213,1000.25
2022-03-27T14:00:00+0200,1748,3595.25,0,0,0,256.75,708,3208,1170.5
2022-03-27T15:00:00+0200,1629,3518.25,0,0,0,173.25,135,3532,1307
2022-03-27T16:00:00+0200,1476,3395.25,378,0,0,86.25,0,3462,1701
2022-03-27T17:00:00+0200,1408,3282.5,924,0,0,5.25,0,3535,2074.25
2022-03-27T18:00:00+0200,1168,2426.5,1260,0,0,0.25,0,3163,1691.25
2022-03-27T19:00:00+0200,924,1993.75,657,0,0,121.5,0,2449,1004.25
2022-03-27T20:00:00+0200,1196,2319.25,0,0,0,318.5,137,3413,-353.25
2022-03-27T21:00:00+0200,947,2472.25,0,0,0,372,578,2330,139.25
2022-03-27T22:00:00+0200,647,2180.25,0,0,0,275.5,306,1359,886.75
2022-03-27T23:00:00+0200,783,2401.5,0,0,0,177.5,127,1356,1524
2022-03-28T00:00:00+0200,765,2633,418,0,0,55.25,0,2047,1713.75
2022-03-28T01:00:00+0200,891,2996.75,800,0,0,1,0,2313,2373.75
2022-03-28T02:00:00+0200,972,3159.25,942,0,0,0,0,2558,2515.25
2022-03-28T03:00:00+0200,1069,3033.75,910,0,0,0,0,2481,2531.75
2022-03-28T04:00:00+0200,1011,3090.75,940,0,0,0,0,2269,2772.75
2022-03-28T05:00:00+0200,908,2616.25,1084,0,0,0,0,1565,3043.25
2022-03-28T06:00:00+0200,502,1486.75,204,0,0,171.5,0,381,1640.25
2022-03-28T07:00:00+0200,389,614,0,0,0,427,909,1283,-1616
2022-03-28T08:00:00+0200,662,625.75,0,0,0,488.25,1018,1914,-2132.5
2022-03-28T09:00:00+0200,1235,1377.75,0,0,0,519.25,1229,2321,-1456.5
2022-03-28T10:00:00+0200,1384,2122.25,0,0,0,429.5,546,1860,670.75
2022-03-28T11:00:00+0200,1417,2663.5,35,0,0,281,0,1957,1877.5
2022-03-28T12:00:00+0200,1151,1925.25,0,0,0,399.75,52,691,1933.5
2022-03-28T13:00:00+0200,1377,2587.75,558,0,0,173.75,0,1796,2553
2022-03-28T14:00:00+0200,1497,2924.5,909,0,0,71.25,0,2677,2582.25
2022-03-28T15:00:00+0200,1379,2792.5,1098,0,0,9,0,3044,2216.5
2022-03-28T16:00:00+0200,1376,2929,974,0,0,19.5,0,3095,2164.5
2022-03-28T17:00:00+0200,1304,2608.5,735,0,0,119.25,0,2517,2011.25
2022-03-28T18:00:00+0200,905,1626,515,0,0,237.75,0,2006,802.25
2022-03-28T19:00:00+0200,1015,1337.75,264,0,0,327.25,0,3755,-1465.5
2022-03-28T20:00:00+0200,968,1210.25,0,0,0,488.5,176,3118,-1604.25
2022-03-28T21:00:00+0200,698,1155,25,0,0,366.25,0,1348,163.75
2022-03-28T22:00:00+0200,874,1894.5,380,0,0,253.25,0,1835,1060.25
2022-03-28T23:00:00+0200,818,2160.75,0,0,0,342.25,113,1423,1100.5
2022-03-29T00:00:00+0200,1106,2560.5,0,0,0,370,353,1720,1223.5
2022-03-29T01:00:00+0200,1271,2877.75,29,0,0,266.75,0,2148,1763
2022-03-29T02:00:00+0200,1280,3125.5,185,0,0,174.75,0,2627,1788.75
2022-03-29T03:00:00+0200,1306,3212,156,0,0,132.5,0,2570,1971.5
2022-03-29T04:00:00+0200,1304,3024,147,0,0,146.25,0,2364,1964.75
2022-03-29T05:00:00+0200,996,2684.75,0,0,0,214.75,5,1601,1860
2022-03-29T06:00:00+0200,614,1569,329,0,0,184.25,0,1005,1322.75
2022-03-29T07:00:00+0200,982,1186,0,0,0,430.75,387,2206,-855.75
2022-03-29T08:00:00+0200,1193,1044.25,0,0,0,596.5,727,2892,-1978.25
2022-03-29T09:00:00+0200,1166,865,0,0,0,612.5,866,2348,-1795.5
2022-03-29T10:00:00+0200,956,848.75,0,0,0,551,716,1413,-875.25
2022-03-29T11:00:00+0200,900,1624,0,0,0,445.25,885,894,299.75
2022-03-29T12:00:00+0200,597,1361.75,0,65,0,444.5,918,0,661.25
2022-03-29T13:00:00+0200,745,1706.5,0,121,0,561.75,1212,0,798.75
2022-03-29T14:00:00+0200,914,2042,0,0,0,515.5,1105,499,836.5
2022-03-29T15:00:00+0200,835,2138.5,0,0,0,454.25,1146,1142,231.25
2022-03-29T16:00:00+0200,929,1975,0,0,0,316.5,738,1335,514.5
2022-03-29T17:00:00+0200,483,1295.25,0,0,0,330,623,469,356.25
2022-03-29T18:00:00+0200,537,645.25,0,0,0,445.5,996,351,-610.25
2022-03-29T19:00:00+0200,645,375.25,0,0,0,582,1752,1667,-2980.75
2022-03-29T20:00:00+0200,642,378.25,0,0,0,554,1848,1705,-3086.75
2022-03-29T21:00:00+0200,635,849.75,0,0,0,416.25,1236,449,-616.5
2022-03-29T22:00:00+0200,705,1251.75,0,0,0,325.5,720,502,409.25
2022-03-29T23:00:00+0200,732,1712.75,0,0,0,436.25,1201,211,596.5
2022-03-30T00:00:00+0200,893,1891.25,0,0,0,393.5,1109,431,850.75
2022-03-30T01:00:00+0200,1187,2427.25,0,0,0,437.75,1334,1058,784.5
2022-03-30T02:00:00+0200,1533,2906.25,0,0,0,352.75,1048,1254,1784.5
2022-03-30T03:00:00+0200,1351,2693.75,0,0,0,295.25,696,1084,1969.5
2022-03-30T04:00:00+0200,1167,2376,0,0,0,253.75,404,1125,1760.25
2022-03-30T05:00:00+0200,738,1760,110,0,0,129.25,0,611,1867.75
2022-03-30T06:00:00+0200,737,850.75,0,0,0,227,354,404,602.75
2022-03-30T07:00:00+0200,675,412.75,0,0,0,366,1109,1911,-2298.25
2022-03-30T08:00:00+0200,924,641.5,0,0,0,426.5,1344,3208,-3413
2022-03-30T09:00:00+0200,879,820.25,0,0,0,467.25,1321,2966,-3055
2022-03-30T10:00:00+0200,934,974.5,0,0,0,345.5,641,2654,-1732
2022-03-30T11:00:00+0200,987,1050,0,0,0,398.25,899,2522,-1782.25
2022-03-30T12:00:00+0200,797,884,0,0,0,422.75,913,1567,-1221.75
2022-03-30T13:00:00+0200,908,1082.75,0,0,0,379.5,814,2006,-1208.75
2022-03-30T14:00:00+0200,1069,1455.25,0,0,0,338,765,2994,-1572.75
2022-03-30T15:00:00+0200,1200,1817.75,0,0,0,232.75,195,2875,-285
2022-03-30T16:00:00+0200,1302,2196,245,0,0,162.25,0,2456,1124.75
2022-03-30T17:00:00+0200,1063,1588.75,0,0,0,224.5,139,1882,406.25
2022-03-30T18:00:00+0200,1059,1249,0,0,0,411.75,981,2546,-1630.75
2022-03-30T19:00:00+0200,1060,1298,0,0,0,529.5,1484,3094,-2749.5
2022-03-30T20:00:00+0200,952,1112.25,0,0,0,469.75,1518,2456,-2379.5
2022-03-30T21:00:00+0200,899,1583.25,0,0,0,349.75,595,1443,94.5
2022-03-30T22:00:00+0200,1137,2204,0,0,0,308.75,290,1558,1184.25
2022-03-30T23:00:00+0200,345,1493,0,0,0,312,445,154,927
2022-03-31T00:00:00+0200,484,1271.5,0,0,0,371.25,805,269,310.25
2022-03-31T01:00:00+0200,614,1644,0,0,0,396.75,901,99,861.25
2022-03-31T02:00:00+0200,685,1573.25,0,0,0,348.75,755,30,1124.5
2022-03-31T03:00:00+0200,534,1643,0,0,0,218,212,89,1658
2022-03-31T04:00:00+0200,616,1911.75,238,0,0,98.75,0,852,1815
2022-03-31T05:00:00+0200,569,2120,285,0,0,154.25,0,1070,1749.75
2022-03-31T06:00:00+0200,857,1679.25,0,0,0,204.5,207,1164,960.75
2022-03-31T07:00:00+0200,908,1682.5,0,0,0,344.25,818,2370,-941.75
2022-03-31T08:00:00+0200,715,1082,0,0,0,512,1456,2515,-2686
2022-03-31T09:00:00+0200,717,1140,0,0,0,425.5,916,2544,-2028.5
2022-03-31T10:00:00+0200,431,943.5,0,0,0,330,507,2454,-1916.5
2022-03-31T11:00:00+0200,365,1074,149,0,0,182,0,2086,-680
2022-03-31T12:00:00+0200,139,716.25,554,0,0,97.75,0,803,508.5
2022-03-31T13:00:00+0200,192,1204.75,806,0,0,15.5,0,1104,1083.25
2022-03-31T14:00:00+0200,481,1553.5,1002,0,0,0,0,1644,1392.5
2022-03-31T15:00:00+0200,393,1860,1011,0,0,0,0,1518,1746
2022-03-31T16:00:00+0200,647,2247.25,984,0,0,0,0,1939,1939.25
2022-03-31T17:00:00+0200,330,1939,1218,0,0,0,0,1528,1959
2022-03-31T18:00:00+0200,189,1413.75,602,0,0,36.25,0,1490,678.5
2022-03-31T19:00:00+0200,615,1661.5,65,0,0,201,0,2148,-7.5
2022-03-31T20:00:00+0200,226,748.75,0,0,0,275.75,582,1567,-1450
2022-03-31T21:00:00+0200,0,930.25,0,0,96,277.75,622,308,-373.5
2022-03-31T22:00:00+0200,0,1078,0,0,45,172,264,95,502
2022-03-31T23:00:00+0200,0,1163.5,0,204,120,224.5,661,0,362
2022-04-01T00:00:00+0200,321,1608.75,593,0,0,37.75,0,37,2448
2022-04-01T01:00:00+0200,479,1607.5,719,0,0,5.75,0,93,2706.75
2022-04-01T02:00:00+0200,351,1319,314,217,0,62.5,0,0,2138.5
2022-04-01T03:00:00+0200,277,1427.25,543,193,0,40,0,0,2400.25
2022-04-01T04:00:00+0200,235,1478,425,0,0,44.5,0,117,1976.5
2022-04-01T05:00:00+0200,76,1443,93,0,0,155.75,0,383,1073.25
2022-04-01T06:00:00+0200,358,1030,0,0,0,391.75,1112,1329,-1444.75
2022-04-01T07:00:00+0200,244,577.25,0,0,0,532.25,1214,1267,-2192
2022-04-01T08:00:00+0200,345,589,0,0,0,578.25,1095,1072,-1811.25
2022-04-01T09:00:00+0200,206,581,0,0,0,523,993,1779,-2508
2022-04-01T10:00:00+0200,258,452,0,0,0,379.5,481,1444,-1594.5
2022-04-01T11:00:00+0200,105,798.5,0,0,0,372.5,553,1249,-1271
2022-04-01T12:00:00+0200,15,1020,0,0,0,409.75,857,389,-620.75
2022-04-01T13:00:00+0200,105,1371.5,0,0,0,311,427,511,227.5
2022-04-01T14:00:00+0200,132,1705.75,166,0,0,194.5,0,813,996.25
2022-04-01T15:00:00+0200,279,1849.75,646,0,0,42.25,0,904,1828.5
2022-04-01T16:00:00+0200,466,2187.5,957,0,0,9.75,0,1301,2299.75
2022-04-01T17:00:00+0200,588,2114.5,523,0,0,91.25,0,1359,1775.25
2022-04-01T18:00:00+0200,659,2026.25,0,0,0,234,300,1404,747.25
2022-04-01T19:00:00+0200,872,1999,0,0,0,319,1053,2451,-952
2022-04-01T20:00:00+0200,732,1560,0,0,0,368.25,1295,2083,-1454.25
2022-04-01T21:00:00+0200,742,1597.25,0,0,0,352.75,1048,1174,-235.5
2022-04-01T22:00:00+0200,637,1798.25,0,0,0,310.75,436,784,904.5
2022-04-01T23:00:00+0200,548,1708,0,0,0,246,78,412,1520
2022-04-02T00:00:00+0200,634,1581.5,0,0,0,122.75,85,1172,835.75
2022-04-02T01:00:00+0200,794,2098.25,0,0,0,112,57,1418,1305.25
2022-04-02T02:00:00+0200,921,2300.25,0,0,0,127.25,241,1429,1424
2022-04-02T03:00:00+0200,1109,3230,119,0,0,129.25,0,1943,2385.75
2022-04-02T04:00:00+0200,1170,3202.75,0,0,0,105.75,16,2103,2148
2022-04-02T05:00:00+0200,1268,3263.25,0,0,0,149.5,140,2008,2233.75
2022-04-02T06:00:00+0200,1165,3247.25,271,0,0,143,0,2382,2158.25
2022-04-02T07:00:00+0200,1463,3217.5,0,0,0,256.25,217,2535,1672.25
2022-04-02T08:00:00+0200,1287,2952.5,0,0,0,409.5,1021,2847,-38
2022-04-02T09:00:00+0200,1162,2507.5,0,0,0,453.5,1548,2685,-1017
2022-04-02T10:00:00+0200,728,2108.75,0,0,0,369.5,1196,1980,-708.75
2022-04-02T11:00:00+0200,606,2295.5,0,0,0,281,676,1381,563.5
2022-04-02T12:00:00+0200,291,1838,0,0,0,286.25,583,299,960.75
2022-04-02T13:00:00+0200,341,1725,0,0,0,160.5,153,398,1354.5
2022-04-02T14:00:00+0200,313,1702.75,127,0,0,64.25,0,604,1474.5
2022-04-02T15:00:00+0200,458,1945.5,250,0,0,38.25,0,662,1953.25
2022-04-02T16:00:00+0200,484,1995.25,0,0,0,87.5,42,1133,1216.75
2022-04-02T17:00:00+0200,1140,2755,0,0,0,358,1152,1649,736
2022-04-02T18:00:00+0200,1324,2834.5,0,0,0,618.5,2283,1958,-701
2022-04-02T19:00:00+0200,1601,2735.75,0,0,0,712.5,2582,2415,-1372.75
2022-04-02T20:00:00+0200,1365,2142.75,0,0,0,757.75,2845,2113,-2208
2022-04-02T21:00:00+0200,1192,2257.5,0,0,0,755.25,2892,1912,-2109.75
2022-04-02T22:00:00+0200,1151,2166.5,0,0,0,716.5,2593,974,-966
2022-04-02T23:00:00+0200,1038,2458.5,0,0,0,1017.25,3012,4,-536.75
2022-04-03T00:00:00+0200,1142,2409.25,0,0,0,1022.75,3434,480,-1385.5
2022-04-03T01:00:00+0200,1316,2906.75,0,0,0,1013,3254,585,-629.25
2022-04-03T02:00:00+0200,1349,3128.5,0,0,0,991.5,3182,405,-101
2022-04-03T03:00:00+0200,1588,3540.5,0,0,0,940,2581,592,1015.5
2022-04-03T04:00:00+0200,1889,3723.25,0,0,0,966.75,2747,619,1279.5
2022-04-03T05:00:00+0200,1866,3995,0,0,0,914.5,2582,718,1646.5
2022-04-03T06:00:00+0200,1729,4151,0,0,0,964.5,2674,1118,1123.5
2022-04-03T07:00:00+0200,1584,3974.75,0,0,0,1011.5,2846,1051,650.25
2022-04-03T08:00:00+0200,1304,3622.5,0,0,0,993,3198,868,-132.5
2022-04-03T09:00:00+0200,1252,3679.5,0,0,0,963,2966,535,467.5
2022-04-03T10:00:00+0200,1109,3633.5,0,0,0,743.5,1703,485,1811
2022-04-03T11:00:00+0200,992,3136.75,0,0,0,561,1110,309,2148.75
2022-04-03T12:00:00+0200,845,2750.25,0,87,0,552,1123,0,2007.25
2022-04-03T13:00:00+0200,549,2438.75,0,743,0,456.5,904,0,2370.25
2022-04-03T14:00:00+0200,835,2788.75,0,168,0,434,949,0,2408.75
2022-04-03T15:00:00+0200,949,3109,0,0,0,357.5,518,185,2997.5
2022-04-03T16:00:00+0200,831,2819.5,0,0,0,289.25,221,34,3106.25
2022-04-03T17:00:00+0200,1023,3329.25,0,0,0,333,480,570,2969.25
2022-04-03T18:00:00+0200,1008,2886.25,0,0,0,559.25,1464,1216,655
2022-04-03T19:00:00+0200,1097,2201.75,0,0,0,641.5,2472,2262,-2076.75
2022-04-03T20:00:00+0200,970,1934,0,0,0,668.75,2758,1937,-2459.75
2022-04-03T21:00:00+0200,810,1661.25,0,0,0,647.75,2709,1895,-2780.5
2022-04-03T22:00:00+0200,414,1467.5,0,0,0,610.25,2590,1068,-2386.75
2022-04-03T23:00:00+0200,36,1490.75,0,200,0,515.25,2017,0,-805.5
2022-04-04T00:00:00+0200,0,1392,0,567,180,433.25,1394,0,-48.25
2022-04-04T01:00:00+0200,0,1408,0,909,254,391.5,1172,0,499.5
2022-04-04T02:00:00+0200,0,1321.25,0,1092,263,379.5,1252,0,518.75
2022-04-04T03:00:00+0200,0,1383.5,0,1127,322,334.5,1086,0,768
2022-04-04T04:00:00+0200,0,1506.25,0,1156,408,338,1067,0,849.25
2022-04-04T05:00:00+0200,0,1270.75,0,726,540,323.25,1387,0,-253.5
2022-04-04T06:00:00+0200,0,1244.25,0,0,441,429,1828,94,-1547.75
2022-04-04T07:00:00+0200,0,481,0,0,367,553.5,1853,264,-2556.5
2022-04-04T08:00:00+0200,0,550.25,0,0,191,590,1600,698,-2528.75
2022-04-04T09:00:00+0200,0,647.75,0,0,428,634,1312,596,-2322.25
2022-04-04T10:00:00+0200,0,752,0,0,318,452.75,896,945,-1859.75
2022-04-04T11:00:00+0200,0,1341.25,0,0,16,264,293,1239,-470.75
2022-04-04T12:00:00+0200,119,1639.5,163,0,0,252.25,0,240,1429.25
2022-04-04T13:00:00+0200,309,1787.75,409,0,0,129.5,0,256,2120.25
2022-04-04T14:00:00+0200,746,2012.25,900,0,0,1,0,1040,2617.25
2022-04-04T15:00:00+0200,722,2194.5,813,0,0,8.5,0,1373,2348
2022-04-04T16:00:00+0200,806,2791,1286,0,0,0,0,1544,3339
2022-04-04T17:00:00+0200,526,2544.5,1180,0,0,0,0,1828,2422.5
2022-04-04T18:00:00+0200,84,1935.5,757,0,0,35.5,0,1451,1290
2022-04-04T19:00:00+0200,17,1506.75,0,0,0,320.75,277,2732,-1806
2022-04-04T20:00:00+0200,0,1458.5,0,0,27,310.5,393,2396,-1668
2022-04-04T21:00:00+0200,0,1674,0,0,80,145.25,92,1969,-612.25
2022-04-04T22:00:00+0200,0,1749.75,0,0,149,230.75,431,1231,-292
2022-04-04T23:00:00+0200,0,1476.5,0,531,427,303.25,451,0,826.25
2022-04-05T00:00:00+0200,0,1663.75,0,157,227,200.75,125,0,1268
2022-04-05T01:00:00+0200,9,1907.25,117,471,0,119.25,0,0,2385
2022-04-05T02:00:00+0200,110,2049.75,39,89,0,114.75,0,0,2173
2022-04-05T03:00:00+0200,121,2269,284,0,0,78.25,0,26,2569.75
2022-04-05T04:00:00+0200,280,2533.5,246,0,0,81.5,0,472,2506
2022-04-05T05:00:00+0200,231,2228.25,167,0,0,119.25,0,267,2240
2022-04-05T06:00:00+0200,286,1836.25,0,0,0,442.5,938,672,69.75
2022-04-05T07:00:00+0200,379,1107.75,0,0,0,643,1731,1419,-2306.25
2022-04-05T08:00:00+0200,441,920.25,0,0,0,805.25,2022,1077,-2543
2022-04-05T09:00:00+0200,268,751.5,0,0,0,803,1887,789,-2459.5
2022-04-05T10:00:00+0200,418,590,0,0,0,833.25,1881,361,-2067.25
2022-04-05T11:00:00+0200,624,915.75,0,292,0,761,1654,0,-583.25
2022-04-05T12:00:00+0200,496,660.5,0,1282,0,771.5,1642,0,25
2022-04-05T13:00:00+0200,507,831.75,0,1208,0,675.75,1191,0,680
2022-04-05T14:00:00+0200,679,1492.5,0,769,0,551.75,646,0,1742.75
2022-04-05T15:00:00+0200,772,1929.75,0,141,0,407.25,320,0,2115.5
2022-04-05T16:00:00+0200,909,2215.25,0,0,0,381.25,286,128,2329
2022-04-05T17:00:00+0200,1379,2534.75,0,0,0,445.5,282,559,2627.25
2022-04-05T18:00:00+0200,1268,2666.5,0,0,0,502.75,329,1360,1742.75
2022-04-05T19:00:00+0200,1146,2406.5,0,0,0,529.5,768,2694,-439
2022-04-05T20:00:00+0200,1205,2510.25,0,0,0,449.75,859,2907,-500.5
2022-04-05T21:00:00+0200,1149,2361.5,0,0,0,345.75,507,1896,761.75
2022-04-05T22:00:00+0200,928,2030.25,0,0,0,290,232,797,1639.25
2022-04-05T23:00:00+0200,752,1948.5,0,138,0,489.5,823,0,1526
2022-04-06T00:00:00+0200,409,1847.25,0,0,0,372.25,572,145,1167
2022-04-06T01:00:00+0200,502,2333,0,0,0,237,129,414,2055
2022-04-06T02:00:00+0200,593,2432.75,0,0,0,192.5,158,749,1926.25
2022-04-06T03:00:00+0200,601,2663,184,0,0,98.25,0,1155,2194.75
2022-04-06T04:00:00+0200,542,2575.75,420,0,0,33,0,1201,2303.75
2022-04-06T05:00:00+0200,356,2242.25,654,0,0,0.25,0,817,2435
2022-04-06T06:00:00+0200,401,2106.5,0,0,0,226.25,244,1483,554.25
2022-04-06T07:00:00+0200,0,1098.75,0,0,70,462,915,2122,-2470.25
2022-04-06T08:00:00+0200,0,694.25,0,0,125,559,1215,1650,-2854.75
2022-04-06T09:00:00+0200,0,480,0,0,55,490.5,1103,1392,-2560.5
2022-04-06T10:00:00+0200,54,677.75,0,0,0,475,793,896,-1432.25
2022-04-06T11:00:00+0200,131,960,0,0,0,341.75,505,387,-142.75
2022-04-06T12:00:00+0200,34,896.75,0,563,0,359,214,0,920.75
2022-04-06T13:00:00+0200,194,1227.5,0,417,0,261.75,169,0,1407.75
2022-04-06T14:00:00+0200,523,1699.75,433,0,0,69.25,0,640,1946.5
2022-04-06T15:00:00+0200,720,2583,1692,0,0,0,0,1685,3310
2022-04-06T16:00:00+0200,842,2791.5,2046,0,0,0,0,2211,3468.5
2022-04-06T17:00:00+0200,877,3080.25,1711,0,0,0,0,2514,3154.25
2022-04-06T18:00:00+0200,1052,2882.75,1410,0,0,0,0,2575,2769.75
2022-04-06T19:00:00+0200,884,2838.25,1155,0,0,14,0,2949,1914.25
2022-04-06T20:00:00+0200,550,2475,375,0,0,80.25,0,2916,403.75
2022-04-06T21:00:00+0200,191,2515.25,815,0,0,0,0,2496,1025.25
2022-04-06T22:00:00+0200,173,2757.5,1261,0,0,0,0,2087,2104.5
2022-04-06T23:00:00+0200,0,2138.75,1231,0,261,0,0,813,2295.75
2022-04-07T00:00:00+0200,253,2646.25,1264,0,0,0,0,2522,1641.25
